transaction_id,user_id,amount,timestamp,location,channel,txn_type
txn023031,727,3692.85,13-05-2025 00:24,Chennai,ATM,debit
txn023032,401,40895.84,18-02-2025 08:56,Hyderabad,POS,debit
txn023033,682,20570.95,14-11-2023 14:49,Mumbai,POS,debit
txn023034,679,3217.11,27-07-2024 19:25,Pune,ATM,transfer
txn023035,298,42096.2,23-10-2023 08:53,Mumbai,POS,debit
txn023036,572,23366.39,23-03-2025 06:55,Chennai,POS,transfer
txn023037,840,1121.8,26-03-2025 21:18,Chennai,Web,debit
txn023038,265,11820.96,09-06-2024 11:31,Chennai,Web,payment
txn023039,929,25311.41,23-07-2023 07:44,Hyderabad,Web,debit
txn023040,261,12840.08,24-10-2024 22:35,Hyderabad,Mobile,debit
txn023041,245,14591.97,29-07-2023 20:56,Bangalore,POS,transfer
txn023042,491,40366.02,25-06-2025 05:15,Chennai,ATM,credit
txn023043,642,27843.37,20-08-2024 07:31,Mumbai,ATM,payment
txn023044,405,30332.03,19-05-2025 16:00,Mumbai,ATM,transfer
txn023045,684,37319.35,07-03-2025 04:47,Hyderabad,Mobile,payment
txn023046,912,44321.92,01-10-2023 04:22,Chennai,ATM,payment
txn023047,929,6050.85,17-03-2025 17:31,Bangalore,Mobile,credit
txn023048,202,26499.87,24-06-2025 09:46,Delhi,Web,debit
txn023049,332,21460.85,26-02-2024 19:59,Delhi,Mobile,credit
txn023050,479,12513.36,25-06-2025 00:24,Hyderabad,Web,credit
txn023051,840,5248.76,11-02-2024 02:47,Mumbai,Web,transfer
txn023052,146,45743.97,21-09-2023 11:12,Bangalore,Web,credit
txn023053,826,26188.35,26-03-2024 20:58,Bangalore,POS,transfer
txn023054,197,37403.76,11-12-2024 06:46,Delhi,POS,debit
txn023055,312,43230.32,16-11-2023 21:20,Chennai,POS,credit
txn023056,805,24079.54,30-09-2024 02:30,Hyderabad,Web,debit
txn023057,544,28435.65,05-08-2024 11:27,Bangalore,ATM,transfer
txn023058,559,34558.65,06-11-2023 18:25,Chennai,POS,transfer
txn023059,873,186.23,28-05-2025 23:38,Pune,ATM,credit
txn023060,478,12430.18,15-09-2023 05:04,Delhi,ATM,debit
txn023061,470,18231.3,20-07-2024 07:01,Mumbai,Web,debit
txn023062,675,1484.31,26-11-2023 18:53,Bangalore,POS,transfer
txn023063,184,12992.62,10-10-2024 12:14,Hyderabad,ATM,payment
txn023064,266,18310.69,28-10-2023 08:14,Bangalore,Mobile,payment
txn023065,373,11935.18,18-10-2024 00:51,Pune,Web,payment
txn023066,424,32337.18,13-06-2025 08:09,Bangalore,Web,credit
txn023067,696,10110.89,17-03-2024 19:39,Chennai,Web,credit
txn023068,168,16568,27-06-2025 04:19,Pune,Mobile,transfer
txn023069,184,6842.74,16-06-2024 21:44,Hyderabad,ATM,credit
txn023070,516,43569.25,20-06-2025 00:36,Chennai,ATM,debit
txn023071,811,39595.3,22-11-2024 05:14,Pune,Mobile,transfer
txn023072,695,37241.87,28-08-2024 09:13,Hyderabad,Web,transfer
txn023073,984,47039.35,05-04-2025 19:27,Pune,Web,debit
txn023074,516,20852.24,26-04-2024 18:44,Chennai,Mobile,payment
txn023075,272,43407.53,27-02-2025 18:07,Delhi,Mobile,transfer
txn023076,769,33728.35,11-06-2024 16:15,Bangalore,Web,payment
txn023077,437,15684.46,28-09-2023 03:38,Hyderabad,Web,transfer
txn023078,629,42265,30-11-2024 03:41,Bangalore,POS,credit
txn023079,618,15622.46,02-09-2024 10:02,Pune,POS,credit
txn023080,606,43198.37,19-08-2023 14:27,Bangalore,POS,debit
txn023081,946,30219.29,18-03-2024 13:19,Pune,POS,transfer
txn023082,768,14538.81,07-01-2024 00:02,Hyderabad,Web,credit
txn023083,544,3200.11,08-04-2024 19:09,Mumbai,Mobile,payment
txn023084,450,17201.04,17-10-2023 13:40,Chennai,ATM,credit
txn023085,862,37717.59,01-01-2024 17:49,Chennai,ATM,debit
txn023086,839,8490.37,25-03-2025 19:01,Chennai,Mobile,debit
txn023087,360,3238.47,14-07-2024 22:42,Hyderabad,ATM,payment
txn023088,126,26557.05,23-11-2023 01:02,Hyderabad,Web,debit
txn023089,750,45809.69,07-03-2025 12:22,Mumbai,Web,transfer
txn023090,469,6525.87,08-05-2024 18:32,Mumbai,POS,credit
txn023091,117,19761.4,01-08-2023 01:25,Delhi,Mobile,payment
txn023092,236,26005.15,03-04-2024 01:43,Hyderabad,Web,debit
txn023093,400,35368.47,14-08-2023 06:57,Pune,ATM,payment
txn023094,836,47848.58,10-06-2025 16:59,Bangalore,Web,debit
txn023095,305,44512.16,14-06-2025 05:08,Delhi,Web,payment
txn023096,368,11810.32,06-07-2024 21:52,Mumbai,Mobile,credit
txn023097,822,12138.87,20-03-2025 14:32,Bangalore,ATM,payment
txn023098,872,14816.56,15-04-2025 00:00,Pune,Web,payment
txn023099,643,13891.54,05-06-2025 07:34,Mumbai,Mobile,payment
txn023100,395,1896.87,23-11-2024 03:05,Pune,Mobile,debit
txn023101,688,12698.53,30-12-2024 09:26,Delhi,Mobile,credit
txn023102,461,16981.52,04-02-2025 21:06,Hyderabad,POS,payment
txn023103,916,32347.38,11-04-2025 11:23,Delhi,POS,transfer
txn023104,245,40463.91,30-09-2024 21:39,Delhi,Mobile,transfer
txn023105,545,18632.89,14-09-2023 11:31,Mumbai,Mobile,debit
txn023106,258,8428.12,18-04-2025 05:47,Pune,Mobile,credit
txn023107,596,11021.41,06-08-2024 12:43,Mumbai,POS,debit
txn023108,840,11457.14,08-09-2023 09:37,Chennai,Mobile,debit
txn023109,281,37466.52,26-11-2024 02:54,Bangalore,ATM,payment
txn023110,882,7882.98,19-11-2024 08:33,Hyderabad,Mobile,credit
txn023111,100,2880.86,04-03-2024 17:40,Pune,POS,credit
txn023112,804,24776.56,07-06-2025 00:33,Hyderabad,POS,credit
txn023113,593,30735.14,12-08-2024 08:24,Pune,Web,payment
txn023114,673,22179.55,09-09-2024 01:09,Hyderabad,Web,payment
txn023115,575,24211.27,18-09-2024 10:31,Mumbai,POS,payment
txn023116,471,38681.4,26-12-2024 04:11,Pune,ATM,payment
txn023117,606,16137.88,15-08-2024 21:56,Bangalore,ATM,debit
txn023118,601,14501.58,07-08-2024 22:49,Hyderabad,Web,payment
txn023119,318,35506.13,30-04-2024 22:16,Bangalore,Web,transfer
txn023120,307,28020.58,06-02-2025 16:12,Delhi,POS,credit
txn023121,197,47814.43,27-08-2024 03:24,Mumbai,Web,payment
txn023122,765,46535.55,10-11-2024 08:13,Pune,Web,transfer
txn023123,357,44938.62,02-12-2023 19:46,Chennai,Web,debit
txn023124,749,15567.78,04-02-2024 05:27,Bangalore,Web,payment
txn023125,557,28683.32,04-03-2024 13:15,Hyderabad,Web,credit
txn023126,172,9093.06,12-10-2023 23:34,Bangalore,Web,transfer
txn023127,221,43793.53,11-06-2024 15:40,Mumbai,Web,payment
txn023128,516,2268.12,11-02-2025 19:13,Chennai,Mobile,transfer
txn023129,302,48128.79,30-11-2023 13:53,Hyderabad,POS,payment
txn023130,897,11807.28,12-02-2024 07:17,Hyderabad,POS,payment
txn023131,655,3197.66,28-10-2024 05:56,Hyderabad,Web,credit
txn023132,363,48479.28,25-05-2024 21:17,Hyderabad,Mobile,payment
txn023133,654,21092.93,08-05-2024 17:40,Pune,POS,payment
txn023134,189,48966.63,01-06-2024 17:42,Bangalore,Web,transfer
txn023135,510,8373.33,17-04-2024 15:10,Chennai,Web,debit
txn023136,345,33093.22,01-09-2023 17:58,Hyderabad,Mobile,payment
txn023137,101,10997.18,14-07-2024 17:04,Pune,ATM,debit
txn023138,993,39743.69,18-07-2023 06:25,Chennai,Web,credit
txn023139,633,1571.14,15-07-2024 07:29,Bangalore,Web,credit
txn023140,715,30193.07,18-09-2023 18:46,Hyderabad,POS,credit
txn023141,356,49348.32,05-03-2024 11:35,Chennai,ATM,payment
txn023142,532,1138.52,07-09-2024 16:38,Hyderabad,Web,transfer
txn023143,822,1560.77,09-07-2024 18:29,Mumbai,POS,payment
txn023144,126,30707.28,15-10-2024 07:04,Mumbai,ATM,debit
txn023145,311,33307.49,26-04-2024 18:02,Mumbai,ATM,transfer
txn023146,961,43530.76,22-02-2024 08:28,Pune,POS,debit
txn023147,865,28367.11,20-07-2024 06:20,Hyderabad,POS,transfer
txn023148,259,38932.48,01-03-2025 12:56,Delhi,ATM,debit
txn023149,176,15632.51,17-02-2025 09:46,Bangalore,POS,transfer
txn023150,225,46935.17,07-02-2024 19:48,Delhi,Mobile,credit
txn023151,849,24000.54,17-02-2025 11:40,Hyderabad,Mobile,payment
txn023152,264,25535.15,12-12-2024 01:47,Delhi,Mobile,payment
txn023153,335,19203.16,23-12-2024 14:36,Chennai,Mobile,transfer
txn023154,318,34026.19,11-08-2023 13:33,Pune,Web,transfer
txn023155,297,25506.81,12-08-2024 12:22,Hyderabad,ATM,payment
txn023156,740,515.48,05-04-2025 09:53,Delhi,POS,credit
txn023157,707,19655.14,01-08-2023 02:13,Chennai,POS,credit
txn023158,557,47732.36,22-11-2023 20:10,Mumbai,POS,credit
txn023159,385,48991.29,07-09-2023 00:42,Chennai,Mobile,debit
txn023160,237,40596.21,23-02-2024 07:15,Pune,POS,payment
txn023161,906,20165.44,22-05-2025 15:56,Delhi,Mobile,payment
txn023162,693,28586.05,28-09-2024 01:21,Chennai,ATM,transfer
txn023163,452,31466.16,30-01-2025 15:05,Chennai,POS,debit
txn023164,840,16544.69,29-05-2025 00:29,Hyderabad,ATM,credit
txn023165,801,41945.04,15-09-2024 11:28,Bangalore,ATM,payment
txn023166,674,27930.29,24-08-2024 08:24,Delhi,ATM,payment
txn023167,550,6952.77,11-11-2023 09:46,Bangalore,POS,credit
txn023168,199,14390.02,08-11-2024 13:58,Pune,Mobile,credit
txn023169,452,6052.78,28-02-2024 09:03,Delhi,Mobile,payment
txn023170,312,16293.28,23-01-2025 22:52,Pune,Mobile,payment
txn023171,670,45157.17,06-08-2023 00:05,Mumbai,POS,payment
txn023172,623,42753.91,17-08-2024 18:03,Delhi,Web,transfer
txn023173,429,16871.03,21-07-2023 11:24,Mumbai,Mobile,transfer
txn023174,713,48201.81,05-08-2023 10:08,Bangalore,Web,debit
txn023175,109,29461.63,20-02-2024 01:27,Mumbai,POS,payment
txn023176,125,22332.62,23-04-2024 17:12,Bangalore,POS,debit
txn023177,730,40529.09,22-11-2023 23:09,Hyderabad,Web,payment
txn023178,800,35219.6,28-03-2024 23:31,Chennai,Web,transfer
txn023179,515,33310.18,20-08-2024 10:46,Chennai,Mobile,payment
txn023180,242,22357.2,09-08-2023 11:35,Pune,Mobile,debit
txn023181,799,4482.28,30-03-2025 13:52,Bangalore,Mobile,payment
txn023182,994,24365,31-03-2025 20:35,Delhi,ATM,debit
txn023183,554,49632.56,12-12-2024 03:53,Bangalore,POS,credit
txn023184,726,44623.68,08-05-2025 09:10,Hyderabad,Mobile,debit
txn023185,351,21698.95,31-05-2024 16:49,Delhi,Web,transfer
txn023186,432,39353.18,23-01-2025 09:30,Mumbai,Mobile,payment
txn023187,258,37358.06,28-07-2024 14:55,Pune,Web,debit
txn023188,510,34980.44,09-08-2024 17:54,Delhi,Web,debit
txn023189,348,29977.27,19-04-2025 08:45,Pune,Web,payment
txn023190,476,33797.15,15-11-2023 05:41,Delhi,POS,debit
txn023191,223,11327.03,28-07-2024 21:50,Bangalore,POS,debit
txn023192,212,40246.27,12-04-2024 18:47,Chennai,ATM,transfer
txn023193,426,32780.61,09-12-2024 19:22,Bangalore,Mobile,debit
txn023194,754,10352.89,23-12-2024 19:50,Delhi,Web,payment
txn023195,363,16712.37,03-08-2023 11:47,Bangalore,ATM,credit
txn023196,928,1327.8,06-06-2025 02:06,Mumbai,Web,transfer
txn023197,601,10726.8,13-12-2023 08:34,Pune,POS,transfer
txn023198,231,23116.2,14-09-2023 09:06,Mumbai,ATM,credit
txn023199,428,8348.79,18-06-2024 21:35,Mumbai,Mobile,debit
txn023200,744,39349.65,20-11-2023 23:55,Chennai,Mobile,payment
txn023201,595,9778.11,22-05-2025 20:51,Chennai,ATM,payment
txn023202,748,23637.27,18-12-2023 20:26,Pune,ATM,payment
txn023203,515,43423.58,03-01-2025 02:25,Hyderabad,POS,payment
txn023204,669,8857.72,04-03-2024 13:09,Pune,POS,transfer
txn023205,174,18692.19,25-08-2023 10:16,Pune,ATM,debit
txn023206,457,2984.86,04-01-2025 08:42,Pune,Web,payment
txn023207,938,44392.55,04-12-2023 21:39,Hyderabad,Mobile,transfer
txn023208,558,44583.25,18-07-2024 10:43,Mumbai,POS,payment
txn023209,628,41578.89,07-12-2023 07:59,Delhi,ATM,debit
txn023210,605,23434.88,15-09-2024 09:03,Bangalore,Web,credit
txn023211,363,13517.49,08-11-2024 04:26,Pune,Web,payment
txn023212,985,15302.15,17-10-2024 21:35,Delhi,Mobile,payment
txn023213,966,48299.49,11-07-2023 20:48,Delhi,ATM,payment
txn023214,753,5209.63,03-08-2023 21:21,Bangalore,Web,debit
txn023215,649,30916.17,14-06-2025 23:03,Chennai,Mobile,transfer
txn023216,701,17258.16,21-04-2024 01:35,Bangalore,Web,transfer
txn023217,592,5116.48,06-12-2023 18:48,Mumbai,Mobile,transfer
txn023218,227,22638.51,29-05-2025 01:19,Chennai,ATM,credit
txn023219,441,3334.53,16-12-2024 05:16,Hyderabad,Mobile,credit
txn023220,527,30876.68,28-09-2023 02:41,Mumbai,Web,payment
txn023221,625,17167.84,16-06-2025 16:33,Hyderabad,ATM,transfer
txn023222,164,39876.02,10-02-2024 08:21,Hyderabad,POS,payment
txn023223,271,41677.44,03-07-2023 10:28,Bangalore,Mobile,payment
txn023224,543,17079.37,01-06-2025 05:17,Chennai,POS,payment
txn023225,796,13613.33,02-01-2024 11:16,Mumbai,ATM,credit
txn023226,761,38597.51,23-11-2024 01:51,Delhi,POS,payment
txn023227,955,28098.8,22-03-2025 17:26,Chennai,Web,payment
txn023228,121,44494.8,09-06-2025 15:32,Pune,ATM,payment
txn023229,274,7943.49,05-04-2025 10:45,Delhi,POS,credit
txn023230,562,37972.92,12-03-2024 15:46,Pune,ATM,debit
txn023231,430,48689.15,14-11-2023 06:43,Delhi,POS,credit
txn023232,513,21041.12,27-04-2024 14:41,Bangalore,ATM,transfer
txn023233,629,7321.98,01-04-2025 18:33,Pune,Mobile,transfer
txn023234,311,2213.48,24-12-2023 03:17,Pune,POS,payment
txn023235,680,11240.51,13-04-2024 12:40,Hyderabad,POS,transfer
txn023236,927,37724.08,11-06-2025 11:07,Bangalore,POS,payment
txn023237,693,34408.79,10-04-2025 11:37,Delhi,Mobile,payment
txn023238,822,9160.5,06-05-2024 23:11,Mumbai,POS,debit
txn023239,700,4649.31,03-08-2023 12:27,Delhi,Mobile,transfer
txn023240,606,46737.77,28-10-2023 20:51,Delhi,POS,debit
txn023241,594,12873.33,17-10-2023 19:02,Bangalore,POS,transfer
txn023242,173,10235.49,06-10-2024 19:40,Hyderabad,Mobile,credit
txn023243,969,37202.95,06-01-2024 23:07,Hyderabad,Mobile,payment
txn023244,909,5725.85,24-10-2024 16:38,Bangalore,Mobile,debit
txn023245,174,5850.93,30-11-2024 00:29,Delhi,POS,payment
txn023246,569,49188.77,16-01-2024 07:03,Hyderabad,Mobile,debit
txn023247,330,49376.06,14-05-2025 18:46,Bangalore,Mobile,transfer
txn023248,255,28052.34,15-06-2025 00:46,Hyderabad,Web,payment
txn023249,771,41589.26,23-05-2024 04:27,Bangalore,Web,debit
txn023250,508,20550.45,09-12-2024 05:37,Hyderabad,ATM,debit
txn023251,475,19013.9,14-09-2024 21:45,Bangalore,POS,transfer
txn023252,182,16941.2,01-01-2025 08:42,Bangalore,POS,debit
txn023253,624,3038.43,30-04-2025 15:28,Pune,Mobile,transfer
txn023254,684,37438.7,30-05-2025 10:16,Hyderabad,POS,payment
txn023255,524,5754.26,28-10-2024 03:09,Bangalore,ATM,transfer
txn023256,904,34141.94,25-02-2024 08:05,Hyderabad,Web,transfer
txn023257,138,20727.09,05-12-2023 21:18,Pune,Web,transfer
txn023258,881,1715.81,29-06-2025 02:05,Delhi,Web,transfer
txn023259,829,44452.56,12-05-2025 05:55,Hyderabad,ATM,payment
txn023260,371,20475.96,18-11-2024 05:12,Delhi,POS,transfer
txn023261,335,16440.61,21-01-2025 21:58,Mumbai,ATM,transfer
txn023262,228,18659.98,08-06-2025 11:24,Pune,ATM,payment
txn023263,113,25604.91,27-01-2024 12:02,Delhi,POS,credit
txn023264,597,32488.75,12-05-2024 14:14,Hyderabad,POS,payment
txn023265,313,39596.63,16-12-2024 21:54,Mumbai,POS,credit
txn023266,666,32835.07,07-07-2023 16:47,Hyderabad,ATM,credit
txn023267,444,29409.01,17-05-2024 18:50,Delhi,POS,debit
txn023268,661,13291.63,30-03-2025 10:18,Hyderabad,Web,transfer
txn023269,628,18152.47,16-05-2024 00:56,Pune,Web,credit
txn023270,123,3652.82,17-04-2024 16:22,Chennai,Web,payment
txn023271,293,43929.4,31-01-2024 18:02,Mumbai,POS,credit
txn023272,996,1697.19,14-04-2025 05:58,Chennai,ATM,transfer
txn023273,459,38177.06,29-05-2025 15:24,Mumbai,Mobile,credit
txn023274,184,23199.91,23-11-2023 22:36,Pune,ATM,debit
txn023275,636,8793.97,25-03-2025 02:58,Bangalore,POS,credit
txn023276,458,30356.21,23-02-2025 23:56,Pune,ATM,transfer
txn023277,362,24160.82,12-07-2024 23:08,Mumbai,ATM,transfer
txn023278,773,22014.71,12-01-2024 14:19,Hyderabad,POS,credit
txn023279,194,1658.98,07-10-2024 21:21,Hyderabad,Mobile,transfer
txn023280,305,12470.38,07-07-2023 20:33,Hyderabad,POS,credit
txn023281,946,30620.09,28-10-2024 09:37,Mumbai,POS,debit
txn023282,668,34597.68,18-12-2024 15:41,Pune,Mobile,payment
txn023283,394,24273.02,01-05-2024 22:11,Chennai,Web,debit
txn023284,503,22167.67,01-08-2023 05:19,Mumbai,Mobile,credit
txn023285,794,25017.53,21-12-2024 08:32,Pune,POS,credit
txn023286,517,35303.69,14-02-2025 14:24,Mumbai,POS,payment
txn023287,586,34514.9,12-06-2024 14:29,Delhi,POS,credit
txn023288,925,48324.86,07-10-2023 20:46,Mumbai,Mobile,debit
txn023289,146,6098.91,25-11-2024 16:39,Chennai,Web,payment
txn023290,444,27422.83,16-12-2024 07:19,Delhi,ATM,transfer
txn023291,704,49571.25,19-12-2023 22:40,Hyderabad,Mobile,debit
txn023292,272,24761.26,23-08-2023 12:48,Chennai,Web,transfer
txn023293,822,21281.76,05-11-2024 23:48,Delhi,ATM,credit
txn023294,656,25519.19,26-09-2023 14:20,Hyderabad,Web,payment
txn023295,326,21081.59,27-09-2023 07:04,Bangalore,Mobile,debit
txn023296,603,30916.09,31-10-2023 04:41,Chennai,Web,credit
txn023297,199,24566.14,30-05-2025 12:40,Bangalore,ATM,transfer
txn023298,455,39786.53,05-03-2025 06:58,Bangalore,POS,debit
txn023299,362,24070.31,13-07-2024 05:07,Chennai,ATM,transfer
txn023300,150,35153.12,20-08-2023 09:47,Bangalore,Web,payment
txn023301,564,2064.28,19-11-2023 04:10,Mumbai,Mobile,debit
txn023302,977,24986.93,19-08-2024 19:24,Hyderabad,Mobile,debit
txn023303,429,9158.68,10-03-2024 00:54,Pune,Web,credit
txn023304,715,580.22,06-11-2023 18:04,Pune,Web,payment
txn023305,100,5900.84,24-01-2025 14:27,Hyderabad,Web,debit
txn023306,981,44467.24,14-01-2024 23:37,Chennai,ATM,credit
txn023307,343,23800,09-12-2024 15:07,Mumbai,Mobile,credit
txn023308,181,27351.39,05-01-2025 03:07,Hyderabad,POS,debit
txn023309,259,20450.23,21-06-2025 14:07,Hyderabad,Mobile,transfer
txn023310,805,35187.9,20-12-2024 14:13,Chennai,ATM,credit
txn023311,629,47032.72,04-05-2024 01:12,Mumbai,POS,payment
txn023312,599,48936.43,05-02-2024 23:18,Chennai,ATM,credit
txn023313,320,13580.92,19-08-2024 06:44,Chennai,ATM,debit
txn023314,569,40029.07,07-02-2024 05:44,Pune,Web,debit
txn023315,312,22930.79,05-02-2024 21:24,Mumbai,Web,debit
txn023316,804,20325.13,24-04-2025 05:57,Chennai,POS,debit
txn023317,224,35581.9,14-09-2024 13:43,Pune,ATM,payment
txn023318,220,37134.62,18-01-2024 20:49,Hyderabad,POS,transfer
txn023319,109,32400.16,22-09-2023 00:34,Pune,Web,transfer
txn023320,826,22932.23,09-02-2025 19:59,Pune,POS,payment
txn023321,572,44801.06,30-09-2023 11:55,Mumbai,ATM,transfer
txn023322,529,16088.78,01-05-2024 11:43,Chennai,POS,credit
txn023323,354,39210.98,29-03-2025 21:40,Pune,Web,transfer
txn023324,545,10108.46,17-05-2025 14:54,Delhi,Web,payment
txn023325,882,49157.1,16-05-2025 09:34,Chennai,ATM,debit
txn023326,336,9684.65,03-12-2023 18:02,Chennai,POS,credit
txn023327,557,41992.23,04-09-2023 22:39,Delhi,Mobile,debit
txn023328,327,42995.16,02-09-2024 15:25,Mumbai,Mobile,payment
txn023329,569,7437.12,17-04-2025 05:10,Mumbai,POS,credit
txn023330,501,43184.05,20-07-2024 12:54,Mumbai,Web,debit
txn023331,934,3169.38,02-12-2023 17:05,Pune,POS,credit
txn023332,462,30373.92,06-10-2023 11:43,Chennai,Mobile,debit
txn023333,604,18382.57,05-08-2024 06:33,Bangalore,Web,credit
txn023334,829,11664.27,27-07-2023 11:32,Pune,Web,credit
txn023335,196,1311.53,28-06-2024 00:07,Mumbai,ATM,debit
txn023336,211,24218.72,05-07-2024 15:58,Pune,ATM,debit
txn023337,834,38064.27,22-09-2023 16:26,Bangalore,Web,debit
txn023338,886,30251.83,24-09-2023 06:54,Hyderabad,Mobile,transfer
txn023339,913,2619.91,24-12-2023 08:23,Hyderabad,Web,transfer
txn023340,250,1621.36,29-07-2023 07:05,Delhi,Web,transfer
txn023341,545,13612.12,06-04-2025 20:08,Chennai,Mobile,payment
txn023342,845,26389.87,26-04-2024 04:09,Delhi,Web,transfer
txn023343,507,47559.95,20-11-2023 01:03,Mumbai,POS,debit
txn023344,651,27673.44,02-09-2023 16:41,Delhi,Web,transfer
txn023345,995,342.28,11-02-2025 00:55,Pune,POS,transfer
txn023346,504,26997.66,19-12-2024 12:05,Delhi,Mobile,credit
txn023347,228,38919.8,17-03-2025 02:41,Pune,ATM,payment
txn023348,273,49606.17,21-08-2023 02:33,Bangalore,Web,payment
txn023349,558,21153.56,03-01-2024 12:42,Chennai,Web,credit
txn023350,502,25975.5,02-06-2024 08:48,Hyderabad,Web,debit
txn023351,472,47028.63,19-10-2024 16:32,Hyderabad,POS,credit
txn023352,683,49207.35,12-04-2024 20:14,Hyderabad,ATM,debit
txn023353,167,47737.43,04-06-2024 01:03,Delhi,Web,payment
txn023354,652,3037.77,23-01-2025 05:54,Delhi,Mobile,payment
txn023355,715,46755.45,18-10-2023 15:20,Pune,Mobile,transfer
txn023356,865,3491.84,07-06-2024 02:03,Mumbai,Web,debit
txn023357,196,49207.61,05-10-2024 11:02,Mumbai,Web,credit
txn023358,787,573.15,16-02-2025 03:41,Bangalore,Mobile,credit
txn023359,267,17273.08,31-07-2023 15:23,Chennai,ATM,debit
txn023360,905,44116.91,25-11-2024 15:02,Bangalore,POS,credit
txn023361,665,40620.85,23-06-2025 21:59,Chennai,ATM,payment
txn023362,571,25907.03,24-07-2024 22:16,Bangalore,POS,debit
txn023363,182,31635.26,14-02-2025 08:08,Pune,Web,transfer
txn023364,972,2263.07,23-11-2023 12:46,Mumbai,ATM,debit
txn023365,271,540.28,15-02-2025 16:55,Pune,Mobile,transfer
txn023366,937,42950.74,10-12-2023 04:51,Bangalore,POS,debit
txn023367,374,2477.22,12-01-2025 19:26,Pune,Web,debit
txn023368,973,17904.59,02-03-2024 16:36,Delhi,POS,transfer
txn023369,313,40254.25,02-08-2023 17:50,Mumbai,ATM,debit
txn023370,824,2412.13,13-09-2024 13:21,Delhi,Web,credit
txn023371,482,2350.91,10-07-2023 19:02,Pune,ATM,credit
txn023372,389,22715.96,26-10-2023 08:51,Chennai,Web,debit
txn023373,149,15911.2,20-03-2024 21:18,Chennai,POS,transfer
txn023374,423,29517.44,27-04-2025 08:08,Pune,Mobile,debit
txn023375,177,38721.98,10-01-2024 13:25,Chennai,POS,debit
txn023376,913,36470.78,14-06-2025 18:28,Bangalore,ATM,transfer
txn023377,265,2370.78,13-11-2023 02:13,Bangalore,Mobile,transfer
txn023378,122,24796.64,27-03-2024 16:47,Hyderabad,Mobile,transfer
txn023379,507,4237.48,22-06-2024 15:05,Pune,ATM,credit
txn023380,310,3990.98,02-12-2023 14:30,Chennai,ATM,credit
txn023381,305,6533.84,30-05-2025 00:28,Bangalore,Mobile,transfer
txn023382,917,45571.02,11-11-2024 01:40,Mumbai,POS,credit
txn023383,135,25034.57,12-08-2023 14:01,Mumbai,ATM,debit
txn023384,441,5457.28,28-04-2024 16:42,Mumbai,Web,credit
txn023385,119,43064.42,19-04-2024 22:29,Delhi,POS,transfer
txn023386,491,33973.32,26-10-2023 16:04,Pune,Web,debit
txn023387,280,15515.47,11-02-2024 09:46,Delhi,ATM,transfer
txn023388,974,12792.25,26-07-2024 11:05,Pune,Mobile,debit
txn023389,918,16965.97,18-08-2023 04:38,Delhi,ATM,transfer
txn023390,288,9379,21-12-2023 16:49,Bangalore,POS,credit
txn023391,661,42772.56,19-11-2023 15:27,Bangalore,ATM,debit
txn023392,462,28340.93,28-10-2024 22:14,Pune,ATM,credit
txn023393,161,38113.25,27-11-2023 16:52,Mumbai,POS,credit
txn023394,226,13946.92,16-03-2024 15:32,Mumbai,Web,payment
txn023395,422,46475.03,21-11-2024 20:22,Mumbai,Web,payment
txn023396,281,47496.58,09-01-2025 21:55,Pune,Mobile,payment
txn023397,969,36816.45,04-06-2024 15:17,Pune,Web,transfer
txn023398,731,18043.18,19-07-2023 09:56,Hyderabad,ATM,debit
txn023399,990,49113.98,06-05-2025 13:02,Delhi,POS,payment
txn023400,725,20339.73,05-06-2024 22:12,Hyderabad,POS,transfer
txn023401,105,28312.01,22-08-2023 15:31,Mumbai,POS,debit
txn023402,257,12515.75,14-04-2025 20:39,Mumbai,Web,payment
txn023403,709,5706.79,06-01-2024 15:43,Hyderabad,ATM,debit
txn023404,126,30193.3,09-10-2024 01:53,Hyderabad,POS,payment
txn023405,742,27514.97,13-08-2024 07:08,Chennai,POS,credit
txn023406,106,30550.27,08-02-2024 07:14,Chennai,Mobile,payment
txn023407,225,24782.6,04-09-2024 06:37,Mumbai,Mobile,credit
txn023408,527,35903.13,01-11-2023 21:12,Chennai,ATM,transfer
txn023409,377,4179.55,19-10-2023 02:37,Chennai,Web,debit
txn023410,773,26182.73,27-08-2024 17:14,Bangalore,Mobile,transfer
txn023411,243,36640.96,02-03-2024 09:45,Delhi,Mobile,credit
txn023412,203,23013.55,12-08-2023 19:20,Chennai,Web,debit
txn023413,535,4510.41,24-09-2023 06:08,Pune,Mobile,debit
txn023414,243,23036.36,12-12-2024 15:02,Delhi,Mobile,payment
txn023415,323,37177.71,19-08-2023 08:16,Hyderabad,ATM,payment
txn023416,826,10994.46,13-05-2024 03:40,Mumbai,ATM,payment
txn023417,455,9801.44,05-08-2024 03:13,Pune,Web,transfer
txn023418,610,45727.75,17-08-2024 17:42,Mumbai,Mobile,transfer
txn023419,367,2783.64,13-07-2023 07:38,Hyderabad,ATM,credit
txn023420,309,18300.17,22-10-2024 05:24,Chennai,ATM,debit
txn023421,893,9721.64,09-01-2025 08:53,Pune,ATM,credit
txn023422,868,29158.29,08-11-2023 17:34,Chennai,ATM,payment
txn023423,320,37693.57,12-01-2025 03:56,Chennai,Mobile,payment
txn023424,388,40231.19,23-06-2025 06:47,Hyderabad,ATM,payment
